#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 04 27 02 00 00 1 3587.693
2022 04 27 01 45 00 1 3587.629
2022 04 27 01 30 00 1 3587.578
2022 04 27 01 15 00 1 3587.542
2022 04 27 01 00 00 1 3587.522
2022 04 27 00 45 00 1 3587.518
2022 04 27 00 30 00 1 3587.530
2022 04 27 00 15 00 1 3587.556
2022 04 27 00 00 00 1 3587.595
2022 04 26 23 45 00 1 3587.651
2022 04 26 23 30 00 1 3587.722
2022 04 26 23 15 00 1 3587.803
2022 04 26 23 00 00 1 3587.897
2022 04 26 22 45 00 1 3587.997
2022 04 26 22 30 00 1 3588.107
2022 04 26 22 15 00 1 3588.223
2022 04 26 22 00 00 1 3588.340
2022 04 26 21 45 00 1 3588.459
2022 04 26 21 30 00 1 3588.581
2022 04 26 21 15 00 1 3588.699
2022 04 26 21 00 00 1 3588.816
2022 04 26 20 45 00 1 3588.925
2022 04 26 20 30 00 1 3589.033
2022 04 26 20 15 00 1 3589.127
2022 04 26 20 00 00 1 3589.213
2022 04 26 19 45 00 1 3589.289
2022 04 26 19 30 00 1 3589.352
2022 04 26 19 15 00 1 3589.404
2022 04 26 19 00 00 1 3589.442
2022 04 26 18 45 00 1 3589.472
2022 04 26 18 30 00 1 3589.487
2022 04 26 18 15 00 1 3589.484
2022 04 26 18 00 00 1 3589.467
2022 04 26 17 45 00 1 3589.439
2022 04 26 17 30 00 1 3589.403
2022 04 26 17 15 00 1 3589.353
2022 04 26 17 00 00 1 3589.294
2022 04 26 16 45 00 1 3589.221
2022 04 26 16 30 00 1 3589.147
2022 04 26 16 15 00 1 3589.066
2022 04 26 16 00 00 1 3588.974
2022 04 26 15 45 00 1 3588.884
2022 04 26 15 30 00 1 3588.790
2022 04 26 15 15 00 1 3588.699
2022 04 26 15 00 00 1 3588.607
2022 04 26 14 45 00 1 3588.519
2022 04 26 14 30 00 1 3588.437
2022 04 26 14 15 00 1 3588.363
2022 04 26 14 00 00 1 3588.301
2022 04 26 13 45 00 1 3588.241
2022 04 26 13 30 00 1 3588.195
2022 04 26 13 15 00 1 3588.159
2022 04 26 13 00 00 1 3588.134
2022 04 26 12 45 00 1 3588.122
